Id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls_per90,Ast_per90,G-PK_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,Tkl_per90,TklW_per90,Int_per90,Clr_per90,Err_per90,Touches_per90,Tkld_per90,Mis_per90,Dis_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,GA_per90,Saves_per90,Save%_per90,CS_per90,PKA_per90,PKsv_per90,market_value_in_eur
561,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,35.0,1989.0,12,5,476,0.0,0.0,0.0,0.37815126050420167,0.0,0.018907563025210086,0.018907563025210086,0.20798319327731093,0.7563025210084033,4.159663865546219,0.37815126050420167,0.5672268907563025,0.0,1.3235294117647058,0.9453781512605043,0.18907563025210083,0.9453781512605043,4.34873949579832,0.0,74.30672268907563,0.0,0.5672268907563025,0.0,0.5672268907563025,0.0,0.0,0.0,3.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,700000.0
562,Charlie Cresswell,eng ENG,DF,Toulouse,fr Ligue 1,22.0,2002.0,23,21,1873,0.09610250934329952,0.0,0.09610250934329952,0.09610250934329952,0.0,0.12493326214628937,0.12493326214628937,0.04805125467164976,0.33635878270154834,2.210357714895889,0.28830752802989856,1.1532301121195943,0.5285638013881473,0.14415376401494928,1.393486385477843,0.9129738387613455,1.0571276027762946,6.775226908702616,0.14415376401494928,66.93539775760811,0.2402562733582488,0.7207688200747464,0.04805125467164976,0.9610250934329952,0.0,0.0,0.04805125467164976,3.7479978643886813,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0
563,Bryan Cristante,it ITA,MF,Roma,it Serie A,30.0,1995.0,20,15,1309,0.13750954927425516,0.06875477463712758,0.13750954927425516,0.4125286478227655,0.0,0.07563025210084034,0.07563025210084034,0.061879297173414824,1.168831168831169,6.80672268907563,1.650114591291062,1.3063407181054238,0.20626432391138275,0.825057295645531,1.9938884644766997,1.3750954927425516,0.825057295645531,1.7188693659281893,0.0,70.33613445378151,0.13750954927425516,1.0313216195569137,0.48128342245989303,1.5813598166539344,0.0,0.0,0.0,5.4316271963330784,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
564,Domen Črnigoj,si SVN,MF,Venezia,it Serie A,29.0,1995.0,8,1,136,0.0,0.0,0.0,0.0,0.0,0.0661764705882353,0.0661764705882353,0.0,2.6470588235294117,2.6470588235294117,3.9705882352941178,0.6617647058823529,0.0,0.0,2.6470588235294117,1.3235294117647058,2.6470588235294117,2.6470588235294117,0.0,50.294117647058826,0.6617647058823529,4.63235294117647,0.6617647058823529,1.3235294117647058,0.0,0.0,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,900000.0
565,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,32.0,1992.0,17,13,995,0.0,0.0,0.0,0.18090452261306533,0.0,0.009045226130653266,0.009045226130653266,0.0,0.6331658291457287,3.2562814070351758,0.9045226130653267,0.271356783919598,0.0,0.18090452261306533,1.2663316582914574,0.8140703517587939,0.542713567839196,3.2562814070351758,0.0,47.66834170854271,0.18090452261306533,0.6331658291457287,0.18090452261306533,1.085427135678392,0.0,0.0,0.0,2.8944723618090453,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0
566,Juan Cruz,es ESP,"FW,DF",Leganés,es La Liga,24.0,2000.0,26,19,1643,0.21911138161898966,0.10955569080949483,0.21911138161898966,0.10955569080949483,0.0,0.08216676810712112,0.08216676810712112,0.10955569080949483,2.465003043213634,2.629336579427876,5.368228849665247,1.3694461351186853,0.547778454047474,0.931223371880706,1.095556908094948,0.7668898356664637,0.547778454047474,1.3694461351186853,0.0,40.371272063298846,1.47900182592818,1.5337796713329275,0.9860012172854535,0.547778454047474,0.0,0.0,0.0,4.382227632379792,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
567,Juan Cuadrado,co COL,"DF,MF",Atalanta,it Serie A,36.0,1988.0,16,5,612,0.0,0.29411764705882354,0.0,0.14705882352941177,0.0,0.10294117647058822,0.10294117647058822,0.20588235294117643,4.852941176470589,6.176470588235294,9.558823529411764,2.0588235294117645,0.5882352941176471,2.3529411764705883,2.2058823529411766,1.1764705882352942,0.7352941176470589,1.1764705882352942,0.0,76.61764705882352,1.1764705882352942,1.3235294117647058,1.0294117647058822,0.4411764705882353,0.0,0.0,0.0,3.2352941176470584,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
568,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,18.0,2007.0,26,23,2055,0.0,0.1313868613138686,0.0,0.1313868613138686,0.0,0.03065693430656934,0.03065693430656934,0.07007299270072993,0.9635036496350364,6.875912408759124,0.21897810218978103,0.30656934306569344,0.0,0.39416058394160586,1.0072992700729926,0.7445255474452555,0.4817518248175182,2.978102189781022,0.0,99.45985401459853,0.0,0.21897810218978103,0.043795620437956206,0.5693430656934306,0.0,0.043795620437956206,0.0,3.240875912408759,0.0,0.0,0.0,0.0,0.0,0.0,70000000.0
569,Cucho,co COL,FW,Betis,es La Liga,25.0,1999.0,4,4,306,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.2647058823529412,0.29411764705882354,2.0588235294117645,3.5294117647058822,4.117647058823529,2.0588235294117645,0.29411764705882354,1.1764705882352942,0.5882352941176471,0.29411764705882354,0.5882352941176471,0.0,0.0,37.35294117647059,0.8823529411764706,4.117647058823529,1.1764705882352942,1.4705882352941178,0.29411764705882354,0.0,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,
570,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,26.0,1998.0,26,24,2164,0.16635859519408502,0.041589648798521256,0.16635859519408502,0.33271719038817005,0.041589648798521256,0.08317929759704251,0.08317929759704251,0.07070240295748613,1.122920517560074,3.701478743068392,3.784658040665434,0.6238447319778189,0.2079482439926063,0.5822550831792976,1.954713493530499,1.289279112754159,0.8317929759704252,2.412199630314233,0.12476894639556377,68.49815157116451,0.24953789279112754,0.9981515711645101,0.16635859519408502,1.2060998151571165,0.0,0.0,0.0,4.242144177449168,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0
571,Jorge Cuenca,es ESP,DF,Fulham,eng Premier League,25.0,1999.0,5,2,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195266272189349,0.0,0.0,0.0,0.0,1.0650887573964496,1.0650887573964496,1.0650887573964496,9.585798816568047,0.0,47.92899408284024,0.0,0.0,0.0,1.0650887573964496,0.0,0.0,0.0,3.7278106508875744,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0
572,Matheus Cunha,br BRA,"MF,FW",Wolves,eng Premier League,25.0,1999.0,26,24,2143,0.5459636024265049,0.1679888007466169,0.5459636024265049,0.12599160055996267,0.0,0.28138124125058334,0.28138124125058334,0.27718152123191786,3.8637424171721886,4.703686420905273,5.753616425571629,3.6117592160522634,1.4699020065328978,1.8058796080261317,1.3439104059729352,0.755949603359776,0.6719552029864676,0.9239384041063929,0.0,53.2104526364909,2.1838544097060195,2.813812412505833,1.7638824078394775,1.5538964069062062,0.0,0.0,0.0,4.619692020531964,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0
573,Patrick Cutrone,it ITA,FW,Como,it Serie A,27.0,1998.0,26,19,1698,0.31802120141342755,0.15901060070671377,0.31802120141342755,0.05300353356890459,0.0,0.3074204946996466,0.26501766784452296,0.10600706713780918,2.3321554770318023,1.325088339222615,6.413427561837456,2.862190812720848,1.1660777385159011,0.9540636042402828,0.6360424028268551,0.4770318021201414,0.15901060070671377,0.3710247349823321,0.0,31.272084805653712,0.5300353356890459,2.703180212014134,1.2190812720848057,1.0070671378091873,0.05300353356890459,0.0,0.0,2.5971731448763253,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0
574,Tomáš Čvančara,cz CZE,"FW,MF",Gladbach,de Bundesliga,24.0,2000.0,20,4,487,0.18480492813141686,0.0,0.18480492813141686,0.5544147843942505,0.18480492813141686,0.4435318275154004,0.4435318275154004,0.07392197125256675,1.4784394250513349,3.141683778234086,5.174537987679671,2.5872689938398357,1.108829568788501,0.5544147843942505,0.3696098562628337,0.18480492813141686,0.18480492813141686,2.402464065708419,0.0,38.624229979466115,1.2936344969199178,2.5872689938398357,0.9240246406570841,1.4784394250513349,0.0,0.0,0.0,2.9568788501026697,0.0,0.0,0.0,0.0,0.0,0.0,
575,Wylan Cyprien,fr FRA,MF,Parma,it Serie A,30.0,1995.0,2,0,28,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.0,3.214285714285714,6.428571428571428,0.0,3.214285714285714,0.0,0.0,0.0,0.0,3.214285714285714,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0
576,Danilo D'Ambrosio,it ITA,DF,Monza,it Serie A,36.0,1988.0,17,9,836,0.0,0.0,0.0,0.21531100478468898,0.10765550239234449,0.03229665071770335,0.03229665071770335,0.0215311004784689,0.7535885167464115,2.3684210526315788,1.3995215311004785,0.645933014354067,0.3229665071770335,0.21531100478468898,1.937799043062201,1.076555023923445,1.3995215311004785,3.1220095693779903,0.21531100478468898,58.88755980861244,0.3229665071770335,1.076555023923445,0.10765550239234449,1.6148325358851674,0.0,0.0,0.0,3.767942583732058,0.0,0.0,0.0,0.0,0.0,0.0,800000.0
577,Lucas Da Cunha,fr FRA,MF,Como,it Serie A,23.0,2001.0,26,20,1777,0.10129431626336523,0.050647158131682614,0.10129431626336523,0.15194147439504782,0.0,0.06584130557118739,0.06584130557118739,0.11142374788970175,2.228474957794035,4.507597073719753,3.140123804164322,1.0129431626336522,0.3545301069217782,1.823297692740574,1.4687675858187956,0.7597073719752392,0.6077658975801913,1.0635903207653348,0.050647158131682614,63.71412492965673,0.4558244231851435,0.6584130557118739,0.7090602138435564,0.7090602138435564,0.0,0.0,0.0,5.62183455261677,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0
578,Samuel Dahl,se SWE,"DF,MF",Roma,it Serie A,25.0,2000.0,2,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0930232558139537,4.186046511627907,8.372093023255815,0.0,0.0,0.0,4.186046511627907,4.186046511627907,0.0,0.0,0.0,77.44186046511628,2.0930232558139537,2.0930232558139537,0.0,4.186046511627907,0.0,0.0,0.0,2.0930232558139537,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
579,Finn Dahmen,de GER,GK,Augsburg,de Bundesliga,26.0,1998.0,10,10,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.30000000000000004,3.1,9.09,0.7,0.0,0.0,2500000.0
580,Thomas Dähne,de GER,GK,Holstein Kiel,de Bundesliga,31.0,1994.0,1,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,66.7,0.0,0.0,1.0,400000.0
581,Mahmoud Dahoud,de GER,MF,Eint Frankfurt,de Bundesliga,29.0,1996.0,9,3,364,0.24725274725274726,0.24725274725274726,0.24725274725274726,0.4945054945054945,0.0,0.12362637362637363,0.12362637362637363,0.17307692307692307,0.24725274725274726,4.2032967032967035,1.4835164835164836,1.7307692307692308,0.4945054945054945,1.978021978021978,2.2252747252747254,0.989010989010989,0.4945054945054945,1.2362637362637363,0.0,65.02747252747253,0.4945054945054945,0.989010989010989,0.4945054945054945,2.4725274725274726,0.0,0.0,0.0,4.945054945054945,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0
582,Patson Daka,zm ZAM,"FW,MF",Leicester City,eng Premier League,26.0,1998.0,15,2,400,0.225,0.0,0.225,0.0,0.0,0.1125,0.1125,0.0,0.9,1.5750000000000002,4.725,1.8,0.45,0.0,1.8,0.9,0.225,1.3499999999999999,0.0,30.825000000000003,0.9,1.3499999999999999,1.5750000000000002,1.5750000000000002,0.0,0.0,0.0,1.5750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
583,Ameen Al-Dakhil,be BEL,DF,Stuttgart,de Bundesliga,23.0,2002.0,5,4,300,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.030000000000000002,0.060000000000000005,0.30000000000000004,3.0,0.0,0.30000000000000004,0.0,0.6000000000000001,1.8,1.8,2.1,7.2,0.30000000000000004,97.8,0.0,0.9,0.0,0.9,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
584,Thijs Dallinga,nl NED,"FW,MF",Bologna,it Serie A,24.0,2000.0,22,4,541,0.33271719038817005,0.0,0.33271719038817005,0.16635859519408502,0.0,0.5489833641404805,0.5489833641404805,0.06654343807763402,0.8317929759704252,1.6635859519408505,7.985212569316081,3.4935304990757854,1.1645101663585953,1.1645101663585953,1.497227356746765,0.8317929759704252,0.16635859519408502,0.8317929759704252,0.16635859519408502,40.425138632162664,1.3308687615526802,4.32532347504621,2.6617375231053604,2.99445471349353,0.16635859519408502,0.0,0.0,5.323475046210721,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
585,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,25.0,1999.0,27,27,2396,0.0,0.037562604340567615,0.0,0.15025041736227046,0.0,0.07136894824707846,0.07136894824707846,0.06010016694490818,1.8781302170283807,3.117696160267112,4.920701168614357,0.7888146911519198,0.18781302170283806,0.6761268781302171,2.216193656093489,1.2771285475792988,1.3146911519198665,2.3664440734557597,0.0,62.69198664440734,0.6761268781302171,1.1268781302170283,0.5634390651085142,1.3522537562604342,0.0,0.037562604340567615,0.0,5.409015025041737,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0
586,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,eng Premier League,24.0,2000.0,28,25,2132,0.08442776735459662,0.42213883677298314,0.08442776735459662,0.08442776735459662,0.0,0.0970919324577861,0.0970919324577861,0.299718574108818,2.448405253283302,7.514071294559099,4.136960600375234,1.0975609756097562,0.2954971857410882,2.152908067542214,2.7016885553470917,1.5619136960600375,0.8864915572232646,1.1397748592870545,0.08442776735459662,59.352720450281424,1.1397748592870545,1.899624765478424,1.5619136960600375,0.5065666041275797,0.0,0.0,0.0,5.1923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
587,Maat Daniel Caprini,it ITA,FW,Fiorentina,it Serie A,19.0,2006.0,2,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,11.25,33.75,11.25,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
588,Flavius Daniliuc,at AUT,DF,Hellas Verona,it Serie A,23.0,2001.0,16,8,904,0.0,0.0,0.0,0.0,0.0,0.009955752212389382,0.009955752212389382,0.009955752212389382,0.7964601769911505,3.38495575221239,0.7964601769911505,0.29867256637168144,0.09955752212389381,0.19911504424778761,2.2898230088495577,1.7920353982300885,0.6969026548672567,2.4889380530973453,0.0,47.68805309734513,0.29867256637168144,0.6969026548672567,0.39823008849557523,1.095132743362832,0.0,0.0,0.0,3.783185840707965,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
589,Danilo,br BRA,MF,Nott'ham Forest,eng Premier League,23.0,2001.0,4,3,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0650887573964496,4.260355029585798,0.0,0.0,0.0,0.0,1.0650887573964496,0.5325443786982248,0.5325443786982248,1.0650887573964496,0.0,43.66863905325444,1.5976331360946745,2.130177514792899,0.0,0.5325443786982248,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0
590,Danilo Luiz,br BRA,DF,Juventus,it Serie A,33.0,1991.0,12,6,581,0.0,0.1549053356282272,0.0,0.3098106712564544,0.0,0.01549053356282272,0.01549053356282272,0.06196213425129088,2.478485370051635,6.970740103270224,1.0843373493975905,0.1549053356282272,0.0,0.4647160068846816,1.5490533562822717,0.6196213425129088,1.3941480206540449,3.253012048192771,0.1549053356282272,96.81583476764199,0.0,0.6196213425129088,0.3098106712564544,1.7039586919104992,0.0,0.1549053356282272,0.0,3.717728055077453,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
591,Arnaut Danjuma,nl NED,"FW,MF",Girona,es La Liga,28.0,1997.0,16,10,865,0.10404624277456648,0.0,0.10404624277456648,0.20809248554913296,0.0,0.176878612716763,0.176878612716763,0.09364161849710984,5.930635838150288,2.705202312138728,11.861271676300577,1.5606936416184969,0.8323699421965318,1.1445086705202312,0.7283236994219653,0.5202312138728323,0.10404624277456648,0.20809248554913296,0.0,39.12138728323699,2.4971098265895955,1.8728323699421965,0.4161849710982659,0.9364161849710982,0.0,0.10404624277456648,0.0,2.705202312138728,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0
591,Arnaut Danjuma,nl NED,FW,Villarreal,es La Liga,28.0,1997.0,3,3,200,0.9,0.0,0.9,0.45,0.0,0.36,0.36,0.0,1.8,0.45,7.65,2.6999999999999997,1.3499999999999999,0.45,0.9,0.45,0.0,0.0,0.0,21.599999999999998,1.8,1.3499999999999999,0.0,0.45,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0
592,Jayden Danns,eng ENG,MF,Liverpool,eng Premier League,19.0,2006.0,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,0.0,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
593,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,20.0,2004.0,19,13,1199,0.0,0.0,0.0,0.0,0.0,0.097581317764804,0.097581317764804,0.1501251042535446,1.1259382819015846,6.15512927439533,3.152627189324437,1.0508757297748124,0.22518765638031693,1.5012510425354462,3.152627189324437,2.0266889074228525,1.201000834028357,1.3511259382819016,0.0,55.09591326105088,1.201000834028357,1.3511259382819016,1.651376146788991,1.3511259382819016,0.0,0.0,0.0,6.380316930775646,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0
594,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,26.0,1998.0,12,12,1080,0.0,0.0,0.0,0.25,0.0,0.04166666666666667,0.04166666666666667,0.08333333333333334,0.75,4.333333333333333,0.08333333333333334,0.8333333333333333,0.16666666666666669,0.5,1.5833333333333335,0.5833333333333334,1.6666666666666665,5.166666666666667,0.08333333333333334,78.83333333333333,0.25,1.0,0.5,2.25,0.0,0.08333333333333334,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0
594,Kevin Danso,at AUT,DF,Tottenham,eng Premier League,26.0,1998.0,4,4,347,0.0,0.0,0.0,0.0,0.0,0.07780979827089338,0.07780979827089338,0.0,0.5187319884726225,1.8155619596541788,0.0,1.037463976945245,0.5187319884726225,0.25936599423631124,1.296829971181556,1.037463976945245,0.5187319884726225,5.706051873198847,0.25936599423631124,86.62824207492795,0.25936599423631124,1.5561959654178676,0.0,1.037463976945245,0.0,0.0,0.0,2.8530259365994235,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0
595,Dante,br BRA,DF,Nice,fr Ligue 1,41.0,1983.0,19,17,1553,0.0,0.0,0.0,0.2897617514488087,0.0,0.017385705086928525,0.017385705086928525,0.005795235028976175,0.8692852543464263,4.346426271732131,0.40566645202833224,0.34771410173857054,0.05795235028976175,0.17385705086928527,1.5647134578235673,0.6374758531873793,1.622665808113329,3.419188667095943,0.05795235028976175,77.13457823567289,0.40566645202833224,0.8113329040566645,0.2897617514488087,0.927237604636188,0.0,0.0,0.0,4.867997424339987,0.0,0.0,0.0,0.0,0.0,0.0,500000.0
596,Pape Daouda Diongue,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,,,8,1,74,1.2162162162162162,0.0,1.2162162162162162,0.0,0.0,1.2162162162162162,1.2162162162162162,0.24324324324324326,2.4324324324324325,2.4324324324324325,3.6486486486486487,6.081081081081082,2.4324324324324325,1.2162162162162162,1.2162162162162162,0.0,3.6486486486486487,2.4324324324324325,0.0,90.0,4.864864864864865,3.6486486486486487,1.2162162162162162,0.0,0.0,0.0,0.0,9.72972972972973,0.0,0.0,0.0,0.0,0.0,0.0,
597,Mohammed Daramy,dk DEN,FW,Reims,fr Ligue 1,23.0,2002.0,2,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,16.875,0.0,11.25,5.625,0.0,5.625,0.0,0.0,0.0,5.625,0.0,45.0,0.0,11.25,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0
598,Bence Dárdai,de GER,MF,Wolfsburg,de Bundesliga,19.0,2006.0,14,10,822,0.10948905109489052,0.10948905109489052,0.10948905109489052,0.0,0.0,0.0656934306569343,0.0656934306569343,0.10948905109489052,0.3284671532846715,2.7372262773722627,1.7518248175182483,0.656934306569343,0.10948905109489052,0.9854014598540146,1.532846715328467,0.8759124087591241,0.9854014598540146,1.6423357664233575,0.10948905109489052,40.51094890510949,0.3284671532846715,1.2043795620437956,0.43795620437956206,0.656934306569343,0.10948905109489052,0.0,0.0,2.627737226277372,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0
599,Sergi Darder,es ESP,"MF,FW",Mallorca,es La Liga,31.0,1993.0,27,23,1793,0.0,0.1003904071388734,0.0,0.1003904071388734,0.0,0.08031232571109873,0.08031232571109873,0.11042944785276074,1.4054656999442277,5.069715560513107,3.011712214166202,1.204684885666481,0.2509760178471835,1.7066369213608479,1.5560513106525378,1.003904071388734,0.501952035694367,0.8031232571109872,0.0501952035694367,50.1952035694367,1.003904071388734,1.3050752928053542,0.9035136642498605,0.8031232571109872,0.0,0.0,0.0,3.9152258784160625,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
600,Matteo Darmian,it ITA,DF,Inter,it Serie A,35.0,1989.0,21,13,1166,0.15437392795883362,0.15437392795883362,0.15437392795883362,0.15437392795883362,0.0,0.09262435677530018,0.09262435677530018,0.10806174957118352,0.6946826758147513,1.9296740994854202,5.634648370497427,0.5403087478559176,0.15437392795883362,0.8490566037735848,1.6981132075471697,0.9262435677530018,0.23156089193825044,2.084048027444254,0.0,58.58490566037736,0.15437392795883362,0.8490566037735848,0.4631217838765009,1.5437392795883362,0.0,0.07718696397941681,0.07718696397941681,1.8524871355060035,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
601,Lukas Daschner,de GER,"MF,FW",Bochum,de Bundesliga,26.0,1998.0,14,3,412,0.21844660194174756,0.21844660194174756,0.21844660194174756,0.0,0.0,0.5898058252427185,0.41504854368932037,0.1529126213592233,1.7475728155339805,2.4029126213592233,4.150485436893204,1.7475728155339805,0.8737864077669902,1.3106796116504855,0.8737864077669902,0.4368932038834951,0.0,1.0922330097087378,0.0,46.529126213592235,2.1844660194174756,4.5873786407766985,0.4368932038834951,0.8737864077669902,0.0,0.0,0.0,3.713592233009709,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0
602,Juan David Cabal,co COL,DF,Juventus,it Serie A,24.0,2001.0,7,6,460,0.0,0.0,0.0,0.0,0.0,0.01956521739130435,0.01956521739130435,0.0,2.739130434782609,3.3260869565217392,3.7173913043478257,0.9782608695652174,0.0,0.1956521739130435,1.9565217391304348,0.782608695652174,0.391304347826087,2.739130434782609,0.1956521739130435,78.45652173913044,0.0,1.1739130434782608,0.782608695652174,1.3695652173913044,0.0,0.0,0.0,3.9130434782608696,0.0,0.0,0.0,0.0,0.0,0.0,
603,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,25.0,2000.0,23,19,1814,0.6945975744211687,0.14884233737596472,0.39691289966923926,0.19845644983461963,0.0,0.6747519294377067,0.4018743109151047,0.15380374862183022,1.091510474090408,2.1334068357221607,6.102535832414554,2.183020948180816,1.091510474090408,1.1907386990077178,0.8434399117971334,0.19845644983461963,0.14884233737596472,0.3472987872105843,0.0,33.14222712238148,0.5953693495038589,2.579933847850055,1.4388092613009924,1.0418963616317531,0.04961411245865491,0.0,0.0,2.3318632855567807,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0
